Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 23, 2020",$5.15,$5.18,$4.62,$4.71,"$665,441,295","$4,207,716,404"
"Dec 22, 2020",$4.89,$5.17,$4.81,$5.15,"$697,260,532","$4,603,028,363"
"Dec 21, 2020",$5.19,$5.41,$4.81,$4.89,"$665,375,358","$4,365,028,373"
"Dec 20, 2020",$5.34,$5.43,$5.09,$5.19,"$519,415,555","$4,628,079,243"
"Dec 19, 2020",$5.37,$5.57,$5.29,$5.34,"$517,648,631","$4,761,254,337"
"Dec 18, 2020",$5.34,$5.50,$5.26,$5.37,"$607,402,856","$4,785,926,664"
"Dec 17, 2020",$5.36,$5.73,$5.29,$5.34,"$863,948,412","$4,758,675,487"
"Dec 16, 2020",$5.25,$5.36,$5.12,$5.36,"$508,481,878","$4,771,216,326"
"Dec 15, 2020",$4.90,$5.28,$4.85,$5.25,"$354,033,042","$4,672,343,779"
"Dec 14, 2020",$4.89,$5.00,$4.84,$4.90,"$204,385,757","$4,348,029,101"
"Dec 13, 2020",$4.74,$4.99,$4.74,$4.89,"$280,953,204","$4,339,944,731"
"Dec 12, 2020",$4.62,$4.80,$4.62,$4.74,"$282,782,417","$4,205,469,340"
"Dec 11, 2020",$4.80,$4.80,$4.55,$4.62,"$366,039,075","$4,098,623,898"
"Dec 10, 2020",$4.86,$4.91,$4.75,$4.80,"$299,121,449","$4,253,982,261"
"Dec 09, 2020",$4.73,$4.94,$4.63,$4.86,"$477,599,466","$4,309,886,799"
"Dec 08, 2020",$5.06,$5.07,$4.71,$4.73,"$398,505,417","$4,194,935,616"
"Dec 07, 2020",$5.13,$5.15,$5.02,$5.06,"$242,900,962","$4,483,466,813"
"Dec 06, 2020",$5.19,$5.20,$5.01,$5.14,"$299,285,627","$4,547,051,376"
"Dec 05, 2020",$5.03,$5.19,$4.89,$5.19,"$408,952,852","$4,592,436,805"
"Dec 04, 2020",$5.41,$5.43,$4.97,$5.03,"$422,944,392","$4,453,957,346"
"Dec 03, 2020",$5.46,$5.56,$5.34,$5.41,"$354,593,131","$4,783,391,737"
"Dec 02, 2020",$5.09,$5.53,$5.03,$5.46,"$607,216,780","$4,829,741,979"
"Dec 01, 2020",$5.38,$5.53,$5.02,$5.09,"$777,715,514","$4,497,421,389"
"Nov 30, 2020",$5.19,$5.44,$5.15,$5.38,"$649,773,393","$4,741,608,246"
"Nov 29, 2020",$4.90,$5.20,$4.81,$5.19,"$451,787,954","$4,576,446,420"
"Nov 28, 2020",$4.78,$4.94,$4.68,$4.90,"$415,083,876","$4,319,975,484"
"Nov 27, 2020",$4.81,$5.07,$4.52,$4.78,"$864,684,858","$4,215,509,966"
"Nov 26, 2020",$5.31,$5.37,$4.46,$4.80,"$1,433,368,625","$4,234,022,691"
"Nov 25, 2020",$5.73,$5.82,$5.18,$5.31,"$1,011,116,414","$4,677,929,616"
"Nov 24, 2020",$5.91,$6.08,$5.62,$5.73,"$1,113,438,978","$5,046,372,835"
"Nov 23, 2020",$5.48,$5.94,$5.42,$5.91,"$997,956,277","$5,201,454,893"
"Nov 22, 2020",$5.75,$5.83,$5.22,$5.48,"$1,048,639,986","$4,825,834,134"
"Nov 21, 2020",$5.23,$5.81,$5.14,$5.75,"$1,022,750,932","$5,060,561,832"
"Nov 20, 2020",$4.76,$5.46,$4.75,$5.23,"$1,027,776,286","$4,602,682,307"
"Nov 19, 2020",$4.68,$4.85,$4.55,$4.76,"$551,607,999","$4,182,706,632"
"Nov 18, 2020",$4.84,$4.93,$4.53,$4.68,"$671,452,168","$4,113,722,908"
"Nov 17, 2020",$4.61,$4.91,$4.57,$4.84,"$675,069,949","$4,257,774,182"
"Nov 16, 2020",$4.38,$4.59,$4.35,$4.49,"$445,672,648","$3,941,257,093"
"Nov 15, 2020",$4.47,$4.49,$4.31,$4.38,"$325,439,058","$3,847,021,230"
"Nov 14, 2020",$4.54,$4.55,$4.37,$4.47,"$331,350,627","$3,921,402,330"
"Nov 13, 2020",$4.40,$4.59,$4.37,$4.54,"$342,519,103","$3,985,281,156"
"Nov 12, 2020",$4.46,$4.47,$4.32,$4.40,"$367,161,907","$3,860,331,526"
"Nov 11, 2020",$4.42,$4.62,$4.42,$4.46,"$404,513,890","$3,910,436,471"
"Nov 10, 2020",$4.35,$4.50,$4.31,$4.42,"$379,322,634","$3,764,453,584"
"Nov 09, 2020",$4.37,$4.46,$4.25,$4.35,"$396,903,280","$3,706,261,141"
"Nov 08, 2020",$4.24,$4.43,$4.14,$4.37,"$393,903,990","$3,727,855,176"
"Nov 07, 2020",$4.58,$4.84,$4.11,$4.24,"$724,809,168","$3,616,897,050"
"Nov 06, 2020",$4.24,$4.63,$4.21,$4.58,"$463,200,956","$3,904,829,692"
"Nov 05, 2020",$4.10,$4.30,$4.03,$4.24,"$375,265,287","$3,611,129,170"
"Nov 04, 2020",$4.03,$4.15,$3.89,$4.10,"$836,536,272","$3,494,221,350"
"Nov 03, 2020",$4.03,$4.07,$3.89,$4.03,"$413,471,121","$3,432,306,462"
"Nov 02, 2020",$4.23,$4.26,$3.99,$4.03,"$503,474,044","$3,436,367,636"
"Nov 01, 2020",$4.18,$4.23,$4.12,$4.23,"$302,861,124","$3,602,960,876"
"Oct 31, 2020",$4.09,$4.27,$4.07,$4.18,"$318,678,917","$3,565,574,466"
"Oct 30, 2020",$4.05,$4.16,$3.94,$4.09,"$586,577,443","$3,485,720,265"
"Oct 29, 2020",$4.37,$4.40,$3.88,$4.05,"$686,597,329","$3,456,075,113"
"Oct 28, 2020",$4.68,$4.77,$4.26,$4.37,"$649,971,738","$3,721,889,676"
"Oct 27, 2020",$4.73,$4.93,$4.66,$4.68,"$820,401,909","$3,993,760,877"
"Oct 26, 2020",$4.34,$4.74,$4.30,$4.73,"$722,990,810","$4,030,479,550"
"Oct 25, 2020",$4.36,$4.45,$4.27,$4.34,"$339,106,539","$3,696,424,432"
"Oct 24, 2020",$4.27,$4.43,$4.24,$4.36,"$310,306,552","$3,713,574,041"
"Oct 23, 2020",$4.27,$4.47,$4.20,$4.27,"$461,816,708","$3,638,119,606"
"Oct 22, 2020",$4.14,$4.33,$4.13,$4.27,"$367,309,225","$3,639,910,112"
"Oct 21, 2020",$3.91,$4.25,$3.91,$4.14,"$458,018,407","$3,530,916,223"
"Oct 20, 2020",$3.99,$4.14,$3.88,$3.91,"$502,694,693","$3,334,145,297"
"Oct 19, 2020",$4.11,$4.11,$3.96,$3.99,"$249,983,725","$3,402,569,424"
"Oct 18, 2020",$3.97,$4.12,$3.96,$4.10,"$204,108,300","$3,499,821,171"
"Oct 17, 2020",$3.92,$3.98,$3.87,$3.97,"$206,453,738","$3,382,668,461"
"Oct 16, 2020",$4.10,$4.16,$3.84,$3.91,"$443,295,515","$3,333,451,300"
"Oct 15, 2020",$4.19,$4.19,$4.03,$4.10,"$450,623,089","$3,493,136,395"
"Oct 14, 2020",$4.26,$4.36,$4.09,$4.20,"$520,198,619","$3,580,365,245"
"Oct 13, 2020",$4.32,$4.34,$4.16,$4.25,"$420,659,947","$3,623,241,282"
"Oct 12, 2020",$4.26,$4.44,$4.21,$4.32,"$489,608,532","$3,683,393,733"
"Oct 11, 2020",$4.26,$4.33,$4.18,$4.26,"$388,098,955","$3,634,122,785"
"Oct 10, 2020",$4.26,$4.48,$4.24,$4.25,"$492,038,159","$3,626,272,562"
"Oct 09, 2020",$4.11,$4.35,$4.02,$4.26,"$491,506,582","$3,634,383,221"
"Oct 08, 2020",$3.86,$4.16,$3.66,$4.10,"$614,223,111","$3,498,108,576"
"Oct 07, 2020",$3.75,$3.88,$3.62,$3.86,"$629,063,456","$3,290,194,893"
"Oct 06, 2020",$4.17,$4.18,$3.65,$3.76,"$662,270,711","$3,202,682,677"
"Oct 05, 2020",$4.18,$4.23,$4.12,$4.17,"$332,264,664","$3,557,842,898"
"Oct 04, 2020",$4.07,$4.20,$4.02,$4.17,"$286,356,969","$3,558,875,853"
"Oct 03, 2020",$4.13,$4.13,$4.04,$4.07,"$361,964,763","$3,470,315,784"
"Oct 02, 2020",$4.34,$4.36,$3.93,$4.12,"$554,916,297","$3,515,619,342"
"Oct 01, 2020",$4.35,$4.58,$4.26,$4.34,"$445,143,708","$3,703,757,887"
"Sep 30, 2020",$4.50,$4.50,$4.25,$4.35,"$378,446,620","$3,708,830,409"
"Sep 29, 2020",$4.42,$4.60,$4.36,$4.50,"$508,965,929","$3,837,300,168"
"Sep 28, 2020",$4.30,$4.58,$4.27,$4.40,"$543,507,456","$3,749,825,721"
"Sep 27, 2020",$4.34,$4.36,$4.16,$4.31,"$316,361,927","$3,675,151,412"
"Sep 26, 2020",$4.42,$4.46,$4.24,$4.35,"$329,745,176","$3,707,023,756"
"Sep 25, 2020",$4.38,$4.53,$4.26,$4.42,"$425,191,119","$3,769,516,671"
"Sep 24, 2020",$4.02,$4.40,$3.99,$4.38,"$437,573,446","$3,736,279,268"
"Sep 23, 2020",$4.17,$4.32,$3.97,$4.03,"$557,062,766","$3,437,376,886"
"Sep 22, 2020",$4.09,$4.21,$3.92,$4.17,"$673,117,344","$3,559,346,335"
"Sep 21, 2020",$4.67,$4.70,$3.95,$4.09,"$1,096,736,657","$3,491,249,077"
"Sep 20, 2020",$4.93,$4.97,$4.42,$4.67,"$798,507,891","$3,983,952,932"
"Sep 19, 2020",$5.25,$5.26,$4.82,$4.93,"$605,268,040","$4,199,640,091"
"Sep 18, 2020",$5.34,$5.46,$5.11,$5.25,"$683,398,180","$4,472,788,249"
"Sep 17, 2020",$5.08,$5.42,$5.06,$5.34,"$776,350,363","$4,549,984,896"
"Sep 16, 2020",$5.07,$5.28,$4.99,$5.08,"$792,360,521","$4,331,724,983"
"Sep 15, 2020",$5.37,$5.45,$5.10,$5.10,"$897,864,384","$4,344,841,941"
"Sep 14, 2020",$5.30,$5.60,$5.13,$5.35,"$1,008,259,712","$4,560,564,714"
"Sep 13, 2020",$5.15,$5.48,$4.81,$5.30,"$1,099,475,714","$4,517,285,669"
"Sep 12, 2020",$4.65,$5.28,$4.52,$5.14,"$753,745,737","$4,380,082,751"
"Sep 11, 2020",$4.58,$4.75,$4.32,$4.65,"$633,472,140","$3,961,031,724"
"Sep 10, 2020",$4.71,$4.87,$4.47,$4.58,"$633,577,674","$3,906,477,359"
"Sep 09, 2020",$4.28,$4.80,$4.16,$4.71,"$534,097,094","$4,015,065,991"
"Sep 08, 2020",$4.59,$4.62,$4.12,$4.27,"$519,440,288","$3,644,492,936"
"Sep 07, 2020",$4.80,$4.82,$4.03,$4.59,"$675,375,183","$3,917,633,675"
"Sep 06, 2020",$4.14,$4.90,$3.76,$4.80,"$924,160,482","$4,092,255,324"
"Sep 05, 2020",$5.14,$5.31,$3.65,$4.12,"$805,800,385","$3,514,880,375"
"Sep 04, 2020",$5.73,$5.98,$4.63,$5.15,"$845,787,793","$4,387,757,398"
"Sep 03, 2020",$6.13,$6.32,$5.68,$5.75,"$763,663,457","$4,900,906,249"
"Sep 02, 2020",$6.28,$6.43,$5.66,$6.14,"$584,155,028","$5,234,800,947"
"Sep 01, 2020",$6.30,$6.84,$6.17,$6.29,"$601,527,409",$0
"Aug 31, 2020",$5.91,$6.46,$5.77,$6.30,"$512,604,781",$0
"Aug 30, 2020",$6.15,$6.22,$5.75,$5.87,"$485,335,136",$0
"Aug 29, 2020",$6.18,$6.56,$6.04,$6.16,"$527,290,028",$0
"Aug 28, 2020",$5.64,$6.33,$5.54,$6.16,"$727,162,235",$0
"Aug 27, 2020",$6.08,$6.79,$5.31,$5.63,"$1,289,248,953",$0
"Aug 26, 2020",$5.54,$6.55,$5.14,$6.08,"$1,054,351,759",$0
"Aug 25, 2020",$4.58,$5.76,$4.50,$5.52,"$898,847,538",$0
"Aug 24, 2020",$3.99,$4.78,$3.81,$4.60,"$407,690,171",$0
"Aug 23, 2020",$4.49,$4.49,$3.72,$3.97,"$320,749,483",$0
"Aug 22, 2020",$2.88,$4.51,$2.82,$4.48,"$485,801,096",$0
"Aug 21, 2020",$2.90,$3.09,$2.73,$2.88,"$49,313,137",$0
"Aug 20, 2020",$2.79,$3.08,$2.69,$2.90,"$48,819,867",$0
